States,Years,Quarter,Brands,Percentage,Transaction_Count
arunachal-pradesh,2019,1,Xiaomi,0.24440921553594866,18809
arunachal-pradesh,2019,1,Samsung,0.20189196564315137,15537
arunachal-pradesh,2019,1,Vivo,0.19351066179814702,14892
arunachal-pradesh,2019,1,Oppo,0.13953246618241355,10738
arunachal-pradesh,2019,1,Realme,0.05734371142326234,4413
arunachal-pradesh,2019,1,Apple,0.024299284015749056,1870
arunachal-pradesh,2019,1,Gionee,0.01702249308055148,1310
arunachal-pradesh,2019,1,Motorola,0.01477448445235651,1137
arunachal-pradesh,2019,1,OnePlus,0.014475616253232324,1114
arunachal-pradesh,2019,1,Huawei,0.012630429980378654,972
arunachal-pradesh,2019,1,Others,0.08010967163480905,6165
arunachal-pradesh,2019,2,Xiaomi,0.24327058455441414,23326
arunachal-pradesh,2019,2,Samsung,0.2056526046826928,19719
arunachal-pradesh,2019,2,Vivo,0.1977160139750743,18958
arunachal-pradesh,2019,2,Oppo,0.14265004953850968,13678
arunachal-pradesh,2019,2,Realme,0.05657819262658393,5425
arunachal-pradesh,2019,2,Apple,0.022620847890702404,2169
arunachal-pradesh,2019,2,Gionee,0.016770089169317413,1608
arunachal-pradesh,2019,2,Motorola,0.014642540543359232,1404
arunachal-pradesh,2019,2,OnePlus,0.013046879073890598,1251
arunachal-pradesh,2019,2,Huawei,0.012254262919121866,1175
arunachal-pradesh,2019,2,Others,0.07479793502633363,7172
arunachal-pradesh,2019,3,Xiaomi,0.24426432692221955,27394
arunachal-pradesh,2019,3,Vivo,0.2026857127571356,22731
arunachal-pradesh,2019,3,Samsung,0.20258762895790422,22720
arunachal-pradesh,2019,3,Oppo,0.14500352210006331,16262
arunachal-pradesh,2019,3,Realme,0.057753524329240566,6477
arunachal-pradesh,2019,3,Apple,0.022372022933775604,2509
arunachal-pradesh,2019,3,Gionee,0.01605007623786213,1800
arunachal-pradesh,2019,3,Motorola,0.01391898278183488,1561
arunachal-pradesh,2019,3,OnePlus,0.012394225539237977,1390
arunachal-pradesh,2019,3,Huawei,0.01227830832196453,1377
arunachal-pradesh,2019,3,Others,0.07069166911876165,7928
arunachal-pradesh,2019,4,Xiaomi,0.242566945816998,31369
arunachal-pradesh,2019,4,Vivo,0.20713573201568192,26787
arunachal-pradesh,2019,4,Samsung,0.20172284470426305,26087
arunachal-pradesh,2019,4,Oppo,0.14852962782533385,19208
arunachal-pradesh,2019,4,Realme,0.0598742663604519,7743
arunachal-pradesh,2019,4,Apple,0.02173660890342636,2811
arunachal-pradesh,2019,4,Gionee,0.015333936483633749,1983
arunachal-pradesh,2019,4,Motorola,0.012658423612560992,1637
arunachal-pradesh,2019,4,Huawei,0.012225392627647482,1581
arunachal-pradesh,2019,4,OnePlus,0.011869688604325671,1535
arunachal-pradesh,2019,4,Others,0.06634653304567703,8580
arunachal-pradesh,2020,1,Xiaomi,0.23898809923121303,35625
arunachal-pradesh,2020,1,Vivo,0.21293923496974496,31742
arunachal-pradesh,2020,1,Samsung,0.19995840768518644,29807
arunachal-pradesh,2020,1,Oppo,0.15138260904565762,22566
arunachal-pradesh,2020,1,Realme,0.06273060255188977,9351
arunachal-pradesh,2020,1,Apple,0.021030952732346744,3135
arunachal-pradesh,2020,1,Gionee,0.01387304952168838,2068
arunachal-pradesh,2020,1,Huawei,0.011860518159741323,1768
arunachal-pradesh,2020,1,Motorola,0.011686098775039244,1742
arunachal-pradesh,2020,1,OnePlus,0.01137751063287403,1696
arunachal-pradesh,2020,1,Others,0.06417291669461848,9566
arunachal-pradesh,2020,2,Xiaomi,0.234670541980691,41662
arunachal-pradesh,2020,2,Vivo,0.22017754345646467,39089
arunachal-pradesh,2020,2,Samsung,0.19705521195939932,34984
arunachal-pradesh,2020,2,Oppo,0.15562652787635045,27629
arunachal-pradesh,2020,2,Realme,0.06531706602678923,11596
arunachal-pradesh,2020,2,Apple,0.019139995719129856,3398
arunachal-pradesh,2020,2,Gionee,0.013265064719997296,2355
arunachal-pradesh,2020,2,Huawei,0.01137246949880023,2019
arunachal-pradesh,2020,2,Motorola,0.010550091813399123,1873
arunachal-pradesh,2020,2,OnePlus,0.010189597485552064,1809
arunachal-pradesh,2020,2,Others,0.06263588946342673,11120
arunachal-pradesh,2020,3,Xiaomi,0.23232676198518779,47870
arunachal-pradesh,2020,3,Vivo,0.22712889354804267,46799
arunachal-pradesh,2020,3,Samsung,0.19608728148083437,40403
arunachal-pradesh,2020,3,Oppo,0.15669801888898596,32287
arunachal-pradesh,2020,3,Realme,0.06785863350902226,13982
arunachal-pradesh,2020,3,Apple,0.01814158003552605,3738
arunachal-pradesh,2020,3,Gionee,0.012201158964503071,2514
arunachal-pradesh,2020,3,Huawei,0.011046077089581939,2276
arunachal-pradesh,2020,3,Motorola,0.00969201052192229,1997
arunachal-pradesh,2020,3,OnePlus,0.009536705395882472,1965
arunachal-pradesh,2020,3,Others,0.05928287858051115,12215
arunachal-pradesh,2020,4,Vivo,0.23000363177282396,53198
arunachal-pradesh,2020,4,Xiaomi,0.2295669543261332,53097
arunachal-pradesh,2020,4,Samsung,0.195929820313716,45317
arunachal-pradesh,2020,4,Oppo,0.15766217595074625,36466
arunachal-pradesh,2020,4,Realme,0.07098818809124396,16419
arunachal-pradesh,2020,4,Apple,0.01810698165090016,4188
arunachal-pradesh,2020,4,Gionee,0.01128876052781765,2611
arunachal-pradesh,2020,4,Huawei,0.010480258720578317,2424
arunachal-pradesh,2020,4,Motorola,0.00929128547463812,2149
arunachal-pradesh,2020,4,OnePlus,0.00925669716202895,2141
arunachal-pradesh,2020,4,Others,0.05742524600937343,13282
arunachal-pradesh,2021,1,Vivo,0.23383219232606273,58748
arunachal-pradesh,2021,1,Xiaomi,0.2284867059385448,57405
arunachal-pradesh,2021,1,Samsung,0.19266438465212546,48405
arunachal-pradesh,2021,1,Oppo,0.1576261741760866,39602
arunachal-pradesh,2021,1,Realme,0.07426365228466805,18658
arunachal-pradesh,2021,1,Apple,0.018149976118452475,4560
arunachal-pradesh,2021,1,Gionee,0.010392453430982327,2611
arunachal-pradesh,2021,1,Huawei,0.0100541315077217,2526
arunachal-pradesh,2021,1,OnePlus,0.00932176405031046,2342
arunachal-pradesh,2021,1,Motorola,0.008852093615666296,2224
arunachal-pradesh,2021,1,Others,0.056356471899379076,14159
arunachal-pradesh,2021,2,Vivo,0.2344625460136304,63439
arunachal-pradesh,2021,2,Xiaomi,0.22777301420693938,61629
arunachal-pradesh,2021,2,Samsung,0.18889611637567819,51110
arunachal-pradesh,2021,2,Oppo,0.15673092559466612,42407
arunachal-pradesh,2021,2,Realme,0.08308694173824342,22481
arunachal-pradesh,2021,2,Apple,0.018708513815176738,5062
arunachal-pradesh,2021,2,OnePlus,0.009690581434886093,2622
arunachal-pradesh,2021,2,Gionee,0.009276643555135047,2510
arunachal-pradesh,2021,2,Huawei,0.008899664414647488,2408
arunachal-pradesh,2021,2,Motorola,0.008238102981831084,2229
arunachal-pradesh,2021,2,Others,0.054236949869166065,14675
arunachal-pradesh,2021,3,Vivo,0.23646327024324998,69301
arunachal-pradesh,2021,3,Xiaomi,0.22803874802523602,66832
arunachal-pradesh,2021,3,Samsung,0.17954912257355676,52621
arunachal-pradesh,2021,3,Oppo,0.15702913608554867,46021
arunachal-pradesh,2021,3,Realme,0.09064976985256233,26567
arunachal-pradesh,2021,3,Apple,0.019019152224872302,5574
arunachal-pradesh,2021,3,OnePlus,0.01094607828083788,3208
arunachal-pradesh,2021,3,Gionee,0.008970461284389896,2629
arunachal-pradesh,2021,3,Huawei,0.008847624994455306,2593
arunachal-pradesh,2021,3,Motorola,0.007687504478406404,2253
arunachal-pradesh,2021,3,Others,0.05279913195688446,15474
arunachal-pradesh,2021,4,Vivo,0.23546090733590733,74157
arunachal-pradesh,2021,4,Xiaomi,0.22861842105263158,72002
arunachal-pradesh,2021,4,Samsung,0.17262433956512904,54367
arunachal-pradesh,2021,4,Oppo,0.1554974852672221,48973
arunachal-pradesh,2021,4,Realme,0.10089730237756553,31777
arunachal-pradesh,2021,4,Apple,0.02013691322901849,6342
arunachal-pradesh,2021,4,OnePlus,0.01238315383052225,3900
arunachal-pradesh,2021,4,Gionee,0.007937919122129648,2500
arunachal-pradesh,2021,4,Huawei,0.007925218451534242,2496
arunachal-pradesh,2021,4,Motorola,0.007353688274740906,2316
arunachal-pradesh,2021,4,Others,0.05116465149359886,16114
arunachal-pradesh,2022,1,Vivo,0.2348757525966261,78763
arunachal-pradesh,2022,1,Xiaomi,0.2264186390488431,75927
arunachal-pradesh,2022,1,Samsung,0.16707570548012607,56027
arunachal-pradesh,2022,1,Oppo,0.1555232168044874,52153
arunachal-pradesh,2022,1,Realme,0.10863633517127444,36430
arunachal-pradesh,2022,1,Apple,0.021202425008722516,7110
arunachal-pradesh,2022,1,OnePlus,0.01318963794846409,4423
arunachal-pradesh,2022,1,Huawei,0.007499873262579062,2515
arunachal-pradesh,2022,1,Gionee,0.007401465382791742,2482
arunachal-pradesh,2022,1,Infinix,0.00703169031934848,2358
arunachal-pradesh,2022,1,Others,0.051145258976736975,17151
assam,2018,1,Xiaomi,0.264234743807059,101793
assam,2018,1,Samsung,0.15990935450125507,61603
assam,2018,1,Vivo,0.13181755646524088,50781
assam,2018,1,Oppo,0.10585172244618248,40778
assam,2018,1,Realme,0.06849549757681635,26387
assam,2018,1,Lenovo,0.02412540851475845,9294
assam,2018,1,Gionee,0.02360624758265691,9094
assam,2018,1,Motorola,0.02315976918104959,8922
assam,2018,1,Apple,0.021594498970763452,8319
assam,2018,1,Asus,0.02051983584131327,7905
assam,2018,1,Others,0.1566853651129045,60361
assam,2018,2,Xiaomi,0.26764743996105395,152839
assam,2018,2,Samsung,0.15713970503251928,89734
assam,2018,2,Vivo,0.1408905762407932,80455
assam,2018,2,Oppo,0.10977749603359449,62688
assam,2018,2,Realme,0.06817839543574424,38933
assam,2018,2,Lenovo,0.022926349190783228,13092
assam,2018,2,Motorola,0.022523579536499687,12862
assam,2018,2,Gionee,0.021968457882552368,12545
assam,2018,2,Asus,0.019425755543336264,11093
assam,2018,2,Apple,0.01933994809524977,11044
assam,2018,2,Others,0.15018229704787356,85761
assam,2018,3,Xiaomi,0.26781914419178343,210185
assam,2018,3,Samsung,0.159828848550335,125434
assam,2018,3,Vivo,0.1523186740094954,119540
assam,2018,3,Oppo,0.11304889640954024,88721
assam,2018,3,Realme,0.06764636175748788,53089
assam,2018,3,Motorola,0.021689547172407817,17022
assam,2018,3,Gionee,0.021686998758922632,17020
assam,2018,3,Lenovo,0.02017196694198027,15831
assam,2018,3,Asus,0.018473449354104603,14498
assam,2018,3,Apple,0.017164839029462208,13471
assam,2018,3,Others,0.14015127382448056,109991
assam,2018,4,Xiaomi,0.2666564667188211,277115
assam,2018,4,Vivo,0.16301056271957554,169404
assam,2018,4,Samsung,0.16145362728428314,167786
assam,2018,4,Oppo,0.11782575602302109,122447
assam,2018,4,Realme,0.0676035222536881,70255
assam,2018,4,Motorola,0.020695309274928048,21507
assam,2018,4,Lenovo,0.019509805902690573,20275
assam,2018,4,Gionee,0.01927212787270465,20028
assam,2018,4,Asus,0.018451320748907114,19175
assam,2018,4,Huawei,0.017207119563596194,17882
assam,2018,4,Others,0.12831438163778447,133347
assam,2019,1,Xiaomi,0.2658128720459699,334681
assam,2019,1,Vivo,0.16915617293510765,212982
assam,2019,1,Samsung,0.16078342605940027,202440
assam,2019,1,Oppo,0.12215458050886159,153803
assam,2019,1,Realme,0.067360821548982,84813
assam,2019,1,Motorola,0.019480813447860946,24528
assam,2019,1,Gionee,0.018465790633674452,23250
assam,2019,1,Lenovo,0.018106005551650605,22797
assam,2019,1,Asus,0.017881239153829963,22514
assam,2019,1,Huawei,0.017670768851983782,22249
assam,2019,1,Others,0.12312750926267885,155028
assam,2019,2,Xiaomi,0.26501738518313106,397560
assam,2019,2,Vivo,0.17383583267561167,260776
assam,2019,2,Samsung,0.1619621792273726,242964
assam,2019,2,Oppo,0.12578459971415773,188693
assam,2019,2,Realme,0.06671897331427719,100087
assam,2019,2,Motorola,0.018788396723479598,28185
assam,2019,2,Gionee,0.018095122549542438,27145
assam,2019,2,Huawei,0.017787148829966508,26683
assam,2019,2,Asus,0.017561834723436934,26345
assam,2019,2,Lenovo,0.01739518227777896,26095
assam,2019,2,Others,0.11705334478124534,175595
assam,2019,3,Xiaomi,0.2678156744091762,463729
assam,2019,3,Vivo,0.17868373680280308,309395
assam,2019,3,Samsung,0.15715875561572096,272124
assam,2019,3,Oppo,0.1284788016099122,222464
assam,2019,3,Realme,0.06877817967188424,119091
assam,2019,3,Huawei,0.01813836720621095,31407
assam,2019,3,Gionee,0.0178068671337314,30833
assam,2019,3,Motorola,0.017688474250702992,30628
assam,2019,3,Asus,0.01755391063243168,30395
assam,2019,3,Lenovo,0.014849932689314551,25713
assam,2019,3,Others,0.11304729997811175,195744
assam,2019,4,Xiaomi,0.2667348368551736,517791
assam,2019,4,Vivo,0.18329452612274755,355815
assam,2019,4,Samsung,0.15590968566159424,302655
assam,2019,4,Oppo,0.1311773008726471,254644
assam,2019,4,Realme,0.0723951947744202,140535
assam,2019,4,Huawei,0.0181808347327969,35293
assam,2019,4,Gionee,0.017225250100452293,33438
assam,2019,4,Motorola,0.01691101472270016,32828
assam,2019,4,Asus,0.014927210723153481,28977
assam,2019,4,Lenovo,0.013743934226929457,26680
assam,2019,4,Others,0.10950021120738504,212564
assam,2020,1,Xiaomi,0.26382129776782326,576697
assam,2020,1,Vivo,0.1879582129044831,410865
assam,2020,1,Samsung,0.15457254505846002,337886
assam,2020,1,Oppo,0.13369180644647743,292242
assam,2020,1,Realme,0.07669888167001992,167659
assam,2020,1,Huawei,0.01793829468173388,39212
assam,2020,1,Motorola,0.015983527437649192,34939
assam,2020,1,Gionee,0.015158709899365855,33136
assam,2020,1,Asus,0.014684314010735895,32099
assam,2020,1,Lenovo,0.013166887624443145,28782
assam,2020,1,Others,0.10632552249880829,232421
assam,2020,2,Xiaomi,0.26003662261264043,663323
assam,2020,2,Vivo,0.19403281138335235,494955
assam,2020,2,Samsung,0.15239977686158088,388754
assam,2020,2,Oppo,0.13598585274197209,346884
assam,2020,2,Realme,0.08005933631609133,204222
assam,2020,2,Huawei,0.01729597163021589,44120
assam,2020,2,Motorola,0.014925811963935625,38074
assam,2020,2,Gionee,0.014847015719654723,37873
assam,2020,2,Asus,0.014128441014346797,36040
assam,2020,2,Lenovo,0.01228829389666245,31346
assam,2020,2,Others,0.10400006585954746,265292
assam,2020,3,Xiaomi,0.2576131329524868,729048
assam,2020,3,Vivo,0.19941371252620574,564343
assam,2020,3,Samsung,0.15098633892235755,427293
assam,2020,3,Oppo,0.13739416560571674,388827
assam,2020,3,Realme,0.08374031055002966,236986
assam,2020,3,Huawei,0.01682643636367491,47619
assam,2020,3,Motorola,0.014226446469642698,40261
assam,2020,3,Gionee,0.013944468767082531,39463
assam,2020,3,Asus,0.01370136017139156,38775
assam,2020,3,Lenovo,0.01172044914313054,33169
assam,2020,3,Others,0.10043317852828133,284227
assam,2020,4,Xiaomi,0.25508209028982154,792324
assam,2020,4,Vivo,0.20202997083530658,627536
assam,2020,4,Samsung,0.15001353764608505,465965
assam,2020,4,Oppo,0.1389661101690741,431650
assam,2020,4,Realme,0.08725004853270267,271012
assam,2020,4,Huawei,0.016328558187571573,50719
assam,2020,4,Motorola,0.013577244907124666,42173
assam,2020,4,Gionee,0.01333836420807346,41431
assam,2020,4,Asus,0.013198963476686434,40998
assam,2020,4,Lenovo,0.011204213057115988,34802
assam,2020,4,Others,0.09901089869043798,307543
assam,2021,1,Xiaomi,0.2539857696173947,852998
assam,2021,1,Vivo,0.20626789517062644,692740
assam,2021,1,Samsung,0.14753302716016445,495482
assam,2021,1,Oppo,0.13918333706521585,467440
assam,2021,1,Realme,0.09049388288876291,303919
assam,2021,1,Huawei,0.01584600982358518,53218
assam,2021,1,Asus,0.013958828601782729,46880
assam,2021,1,Motorola,0.012838966093862402,43119
assam,2021,1,Gionee,0.012469747931187262,41879
assam,2021,1,Apple,0.011148601973292425,37442
assam,2021,1,Others,0.09627393367412566,323331
assam,2021,2,Xiaomi,0.25138510435005706,909274
assam,2021,2,Vivo,0.2084347049091858,753920
assam,2021,2,Samsung,0.14452775959233144,522765
assam,2021,2,Oppo,0.13918722850848866,503448
assam,2021,2,Realme,0.0992080299558536,358841
assam,2021,2,Huawei,0.014364720922208559,51958
assam,2021,2,Asus,0.012541691364468784,45364
assam,2021,2,Motorola,0.011838633407942813,42821
assam,2021,2,Apple,0.011507148354905204,41622
assam,2021,2,Gionee,0.011493877894066334,41574
assam,2021,2,Others,0.09551110074049171,345469
assam,2021,3,Xiaomi,0.24933469100263367,977013
assam,2021,3,Vivo,0.21111043057512097,827232
assam,2021,3,Oppo,0.14020819297278536,549403
assam,2021,3,Samsung,0.1379733978481452,540646
assam,2021,3,Realme,0.10789923643861905,422801
assam,2021,3,Huawei,0.014316265490700475,56098
assam,2021,3,Apple,0.011619556562748821,45531
assam,2021,3,Gionee,0.011351595516628897,44481
assam,2021,3,Asus,0.01116836120128213,43763
assam,2021,3,Motorola,0.010816439027377963,42384
assam,2021,3,Others,0.09420183336395745,369128
assam,2021,4,Xiaomi,0.2472560873491035,1040847
assam,2021,4,Vivo,0.21118536218839312,889004
assam,2021,4,Oppo,0.14034712635978175,590804
assam,2021,4,Samsung,0.13284853564158608,559238
assam,2021,4,Realme,0.11910016911381652,501363
assam,2021,4,Huawei,0.01291360609617419,54361
assam,2021,4,Apple,0.012699333498194956,53459
assam,2021,4,Tecno,0.011013421493917106,46362
assam,2021,4,OnePlus,0.010730496145587541,45171
assam,2021,4,Motorola,0.010277245461613729,43263
assam,2021,4,Others,0.0916286166518315,385719
assam,2022,1,Xiaomi,0.24369667467912154,1094829
assam,2022,1,Vivo,0.21130332643382246,949299
assam,2022,1,Oppo,0.1417047052378929,636621
assam,2022,1,Samsung,0.1285997895645473,577746
assam,2022,1,Realme,0.12761372117502848,573316
assam,2022,1,Apple,0.013270966919074948,59621
assam,2022,1,Tecno,0.012455401551310391,55957
assam,2022,1,Huawei,0.01215023230480242,54586
assam,2022,1,OnePlus,0.01161423847140257,52178
assam,2022,1,Infinix,0.010592778462485663,47589
assam,2022,1,Others,0.08699816520051133,390847
bihar,2018,1,Xiaomi,0.2794370991899912,596264
bihar,2018,1,Samsung,0.21128979043998417,450851
bihar,2018,1,Vivo,0.10928698230952796,233197
bihar,2018,1,Oppo,0.10312099892961116,220040
bihar,2018,1,Realme,0.07270536562870816,155139
bihar,2018,1,Motorola,0.027046532858688053,57712
bihar,2018,1,Lenovo,0.023906600606241248,51012
bihar,2018,1,Micromax,0.017784670007179666,37949
bihar,2018,1,Apple,0.014597873094248582,31149
bihar,2018,1,Huawei,0.014364955731641706,30652
bihar,2018,1,Others,0.12645913120417807,269839
bihar,2018,2,Xiaomi,0.28489436675946284,856356
bihar,2018,2,Samsung,0.21048600871893414,632694
bihar,2018,2,Vivo,0.11320741535235034,340287
bihar,2018,2,Oppo,0.10508764178913806,315880
bihar,2018,2,Realme,0.07184371124252796,215953
bihar,2018,2,Motorola,0.025886997184178168,77813
bihar,2018,2,Lenovo,0.022715538120053017,68280
bihar,2018,2,Micromax,0.01728649789478727,51961
bihar,2018,2,Huawei,0.014419443010214673,43343
bihar,2018,2,Apple,0.013074409023404855,39300
bihar,2018,2,Others,0.12109797090494871,364005
bihar,2018,3,Xiaomi,0.2903759642862333,1098938
bihar,2018,3,Samsung,0.2112634709416084,799534
bihar,2018,3,Vivo,0.11853556645664527,448602
bihar,2018,3,Oppo,0.10776832556707759,407853
bihar,2018,3,Realme,0.07253652033869419,274517
bihar,2018,3,Motorola,0.024604872196980605,93118
bihar,2018,3,Lenovo,0.019886987437029914,75263
bihar,2018,3,Huawei,0.015249693819716293,57713
bihar,2018,3,Micromax,0.014364776650235762,54364
bihar,2018,3,Apple,0.011894724186723072,45016
bihar,2018,3,Others,0.11351909811905558,429617
bihar,2018,4,Xiaomi,0.2929535565085682,1399341
bihar,2018,4,Samsung,0.21110314413926873,1008369
bihar,2018,4,Vivo,0.12360067117957822,590399
bihar,2018,4,Oppo,0.11054449076918729,528034
bihar,2018,4,Realme,0.07260421235317947,346806
bihar,2018,4,Motorola,0.023436435253466593,111948
bihar,2018,4,Lenovo,0.019282072324519305,92104
bihar,2018,4,Huawei,0.015778581918556148,75369
bihar,2018,4,Micromax,0.012869229891566606,61472
bihar,2018,4,Apple,0.01106881056134353,52872
bihar,2018,4,Others,0.10675879510076591,509951
bihar,2019,1,Xiaomi,0.2945036628496861,1691958
