States,Years,Quarter,Transaction_Amount,Districts,Transaction_Count
madhya-pradesh,2022,4,11236164142.873428,hoshangabad district,6954459
madhya-pradesh,2022,4,9896531672.155006,vidisha district,6070752
madhya-pradesh,2022,4,12809279793.519384,balaghat district,8076760
madhya-pradesh,2022,4,10537115299.833103,singrauli district,7130043
madhya-pradesh,2022,4,11204326326.766155,betul district,7428219
madhya-pradesh,2022,4,6223057250.970966,sidhi district,3677764
madhya-pradesh,2022,4,4316605275.113314,datia district,2235254
madhya-pradesh,2022,4,18499556126.900196,dewas district,11710945
madhya-pradesh,2022,4,3433927096.209929,sheopur district,1791741
madhya-pradesh,2022,4,7535010026.308462,neemuch district,4114307
madhya-pradesh,2022,4,10839929955.46895,raisen district,7434383
madhya-pradesh,2022,4,12134867749.286808,mandsaur district,6753322
madhya-pradesh,2022,4,6955270056.952803,barwani district,3994550
madhya-pradesh,2022,4,7335619450.561115,katni district,4530405
madhya-pradesh,2022,4,2439427130.524207,dindori district,1464948
madhya-pradesh,2022,4,10203335078.756794,shivpuri district,5548238
madhya-pradesh,2022,4,35102831658.15674,gwalior district,21340912
madhya-pradesh,2022,4,3904240202.6273766,anuppur district,2827704
madhya-pradesh,2022,4,5368024680.128058,agar malwa district,3109971
madhya-pradesh,2022,4,4363776046.723473,ashoknagar district,2556356
madhya-pradesh,2022,4,14230277728.450665,sagar district,8824474
madhya-pradesh,2022,4,1659223401.2756696,niwari district,1048567
madhya-pradesh,2022,4,16813110581.034155,rewa district,9898698
madhya-pradesh,2022,4,9184560947.622728,shajapur district,5422596
madhya-pradesh,2022,4,27113247453.133526,ujjain district,16707523
madhya-pradesh,2022,4,8166910988.137739,bhind district,4262493
madhya-pradesh,2022,4,4487136972.452459,tikamgarh district,3096926
madhya-pradesh,2022,4,9288422911.516825,seoni district,5464198
madhya-pradesh,2022,4,4381920376.068309,harda district,2367397
madhya-pradesh,2022,4,4916226292.122738,burhanpur district,3094726
madhya-pradesh,2022,4,6776421199.7889805,damoh district,4223870
madhya-pradesh,2022,4,243653886996.0198,bhopal district,190199488
madhya-pradesh,2022,4,4405099020.207691,jhabua district,2469392
madhya-pradesh,2022,4,20206456864.59485,dhar district,13287245
madhya-pradesh,2022,4,9802963544.062296,guna district,6163569
madhya-pradesh,2022,4,8592415791.87511,east nimar district,5770316
madhya-pradesh,2022,4,350638062974.8574,chhindwara district,245710341
madhya-pradesh,2022,4,2842781862.3472924,umaria district,1954168
madhya-pradesh,2022,4,4341952191.501655,mandla district,2538024
madhya-pradesh,2022,4,210881632372.97565,indore district,158576063
madhya-pradesh,2022,4,14780956554.066238,shahdol district,10700938
madhya-pradesh,2022,4,13746333050.618015,ratlam district,7498598
madhya-pradesh,2022,4,3903628822.4956465,panna district,2209465
madhya-pradesh,2022,4,9172166022.913769,chhatarpur district,5519834
madhya-pradesh,2023,1,20763211198.0,morena district,10686191
madhya-pradesh,2023,1,3014271212.0,alirajpur district,1699280
madhya-pradesh,2023,1,23436920406.0,sehore district,16316080
madhya-pradesh,2023,1,22816765693.0,rajgarh district,14241438
madhya-pradesh,2023,1,23107387024.0,khargone district,14134805
madhya-pradesh,2023,1,23248811742.0,satna district,14659261
madhya-pradesh,2023,1,12760355274.0,narsinghpur district,7632517
madhya-pradesh,2023,1,37663871660.0,jabalpur district,25123516
madhya-pradesh,2023,1,16701530435.0,hoshangabad district,10868522
madhya-pradesh,2023,1,15695513889.0,vidisha district,10358005
madhya-pradesh,2023,1,19573952680.0,balaghat district,11797166
madhya-pradesh,2023,1,17865093566.0,singrauli district,12426060
madhya-pradesh,2023,1,16520149408.0,betul district,11215522
madhya-pradesh,2023,1,10699562881.0,sidhi district,6435775
madhya-pradesh,2023,1,7336433329.0,datia district,4011463
madhya-pradesh,2023,1,29287649682.0,dewas district,19792878
madhya-pradesh,2023,1,5271059935.0,sheopur district,2868709
madhya-pradesh,2023,1,12686616322.0,neemuch district,7470963
madhya-pradesh,2023,1,17234041147.0,raisen district,12596483
madhya-pradesh,2023,1,20429209086.0,mandsaur district,12214565
madhya-pradesh,2023,1,11665294275.0,barwani district,7241976
madhya-pradesh,2023,1,12697466536.0,katni district,7974722
madhya-pradesh,2023,1,4198821455.0,dindori district,2626882
madhya-pradesh,2023,1,16247149328.0,shivpuri district,9999695
madhya-pradesh,2023,1,52982719835.0,gwalior district,32530192
madhya-pradesh,2023,1,6898317563.0,anuppur district,4978578
madhya-pradesh,2023,1,8890197383.0,agar malwa district,5652257
madhya-pradesh,2023,1,7056791855.0,ashoknagar district,4636570
madhya-pradesh,2023,1,23447713210.0,sagar district,15749995
madhya-pradesh,2023,1,2838128662.0,niwari district,1908052
madhya-pradesh,2023,1,27952686901.0,rewa district,16354341
madhya-pradesh,2023,1,14010310387.0,shajapur district,9144868
madhya-pradesh,2023,1,40817423529.0,ujjain district,26942883
madhya-pradesh,2023,1,14167957162.0,bhind district,7701586
madhya-pradesh,2023,1,6655789911.0,tikamgarh district,5112355
madhya-pradesh,2023,1,15277605373.0,seoni district,9165024
madhya-pradesh,2023,1,6865152580.0,harda district,4221781
madhya-pradesh,2023,1,8033806219.0,burhanpur district,5500116
madhya-pradesh,2023,1,8647652668.0,damoh district,5189467
madhya-pradesh,2023,1,100743031945.0,bhopal district,90233129
madhya-pradesh,2023,1,7361953378.0,jhabua district,4267462
madhya-pradesh,2023,1,33382954474.0,dhar district,23103625
madhya-pradesh,2023,1,15668230156.0,guna district,10921889
madhya-pradesh,2023,1,14043471330.0,east nimar district,10196585
madhya-pradesh,2023,1,24958783288.0,chhindwara district,17392755
madhya-pradesh,2023,1,4964089653.0,umaria district,3458056
madhya-pradesh,2023,1,7487595655.0,mandla district,4528309
madhya-pradesh,2023,1,151714773334.0,indore district,125871728
madhya-pradesh,2023,1,12243800481.0,shahdol district,8460666
madhya-pradesh,2023,1,22589719049.0,ratlam district,13368185
madhya-pradesh,2023,1,6811134093.0,panna district,3996487
madhya-pradesh,2023,1,14593671664.0,chhatarpur district,9587555
madhya-pradesh,2023,2,23090535110.0,morena district,12746595
madhya-pradesh,2023,2,3410365854.0,alirajpur district,2044217
madhya-pradesh,2023,2,28128404111.0,sehore district,18815311
madhya-pradesh,2023,2,26258964576.0,rajgarh district,16220050
madhya-pradesh,2023,2,25590576015.0,khargone district,16316176
madhya-pradesh,2023,2,26092732307.0,satna district,17480872
madhya-pradesh,2023,2,13912452183.0,narsinghpur district,8759675
madhya-pradesh,2023,2,41668633973.0,jabalpur district,28848316
madhya-pradesh,2023,2,20327799783.0,hoshangabad district,12933700
madhya-pradesh,2023,2,20267662231.0,vidisha district,12032535
madhya-pradesh,2023,2,20202541461.0,balaghat district,13529037
madhya-pradesh,2023,2,19848155468.0,singrauli district,14469817
madhya-pradesh,2023,2,18471881890.0,betul district,13026175
madhya-pradesh,2023,2,12772051930.0,sidhi district,8014311
madhya-pradesh,2023,2,8694596521.0,datia district,4835555
madhya-pradesh,2023,2,33309353948.0,dewas district,22398163
madhya-pradesh,2023,2,6096923395.0,sheopur district,3376585
madhya-pradesh,2023,2,14553031730.0,neemuch district,8882314
madhya-pradesh,2023,2,21120817357.0,raisen district,14772187
madhya-pradesh,2023,2,23263341441.0,mandsaur district,14328054
madhya-pradesh,2023,2,12865387100.0,barwani district,8733872
madhya-pradesh,2023,2,13841697027.0,katni district,9309198
madhya-pradesh,2023,2,4476124554.0,dindori district,3150072
madhya-pradesh,2023,2,18804002020.0,shivpuri district,11945643
madhya-pradesh,2023,2,57528982641.0,gwalior district,37274900
madhya-pradesh,2023,2,7274177404.0,anuppur district,5812115
madhya-pradesh,2023,2,10211660013.0,agar malwa district,6556962
madhya-pradesh,2023,2,8531243843.0,ashoknagar district,5389942
madhya-pradesh,2023,2,28198548692.0,sagar district,18388702
madhya-pradesh,2023,2,3194991117.0,niwari district,2213184
madhya-pradesh,2023,2,32186209412.0,rewa district,20065798
madhya-pradesh,2023,2,16674703111.0,shajapur district,10590494
madhya-pradesh,2023,2,46609017169.0,ujjain district,30837675
madhya-pradesh,2023,2,16700023853.0,bhind district,9363112
madhya-pradesh,2023,2,7630069079.0,tikamgarh district,5829261
madhya-pradesh,2023,2,17006571666.0,seoni district,10810911
madhya-pradesh,2023,2,8831497569.0,harda district,4972958
madhya-pradesh,2023,2,9294831065.0,burhanpur district,6429644
madhya-pradesh,2023,2,10076429047.0,damoh district,6240346
madhya-pradesh,2023,2,112080830923.0,bhopal district,101329806
madhya-pradesh,2023,2,8100602241.0,jhabua district,4953992
madhya-pradesh,2023,2,36996250233.0,dhar district,26679875
madhya-pradesh,2023,2,18248026141.0,guna district,12090512
madhya-pradesh,2023,2,16128137001.0,east nimar district,11954422
madhya-pradesh,2023,2,28324665903.0,chhindwara district,20020454
madhya-pradesh,2023,2,5326154622.0,umaria district,4062198
madhya-pradesh,2023,2,8075464610.0,mandla district,5342369
madhya-pradesh,2023,2,167783471243.0,indore district,142167846
madhya-pradesh,2023,2,13105756249.0,shahdol district,9769820
madhya-pradesh,2023,2,25581072044.0,ratlam district,15441252
madhya-pradesh,2023,2,8158604151.0,panna district,4978175
madhya-pradesh,2023,2,17514926481.0,chhatarpur district,11501905
madhya-pradesh,2023,3,23752653865.0,morena district,15045739
madhya-pradesh,2023,3,3457493710.0,alirajpur district,2378631
madhya-pradesh,2023,3,27939822343.0,sehore district,21413578
madhya-pradesh,2023,3,26389147760.0,rajgarh district,19435770
madhya-pradesh,2023,3,26714133739.0,khargone district,18703752
madhya-pradesh,2023,3,25196397014.0,satna district,19181252
madhya-pradesh,2023,3,13742519913.0,narsinghpur district,10048734
madhya-pradesh,2023,3,43059367092.0,jabalpur district,32794066
madhya-pradesh,2023,3,20943091454.0,hoshangabad district,14580774
madhya-pradesh,2023,3,18713656309.0,vidisha district,13909121
madhya-pradesh,2023,3,19779522292.0,balaghat district,14584833
madhya-pradesh,2023,3,20835345743.0,singrauli district,16790072
madhya-pradesh,2023,3,18280838634.0,betul district,14123145
madhya-pradesh,2023,3,11751443389.0,sidhi district,8541198
madhya-pradesh,2023,3,8783382767.0,datia district,5775501
madhya-pradesh,2023,3,34308304167.0,dewas district,25756644
madhya-pradesh,2023,3,6315158980.0,sheopur district,4215775
madhya-pradesh,2023,3,15786919719.0,neemuch district,10789478
madhya-pradesh,2023,3,20505403831.0,raisen district,16792594
madhya-pradesh,2023,3,24647046551.0,mandsaur district,17359264
madhya-pradesh,2023,3,13656092209.0,barwani district,10048932
madhya-pradesh,2023,3,13902363932.0,katni district,10300863
madhya-pradesh,2023,3,4479256835.0,dindori district,3440013
madhya-pradesh,2023,3,19603939786.0,shivpuri district,15011372
madhya-pradesh,2023,3,61646914157.0,gwalior district,44104224
madhya-pradesh,2023,3,7463711302.0,anuppur district,6591849
madhya-pradesh,2023,3,10194506371.0,agar malwa district,7819022
madhya-pradesh,2023,3,8565715119.0,ashoknagar district,6777213
madhya-pradesh,2023,3,27559471978.0,sagar district,21118041
madhya-pradesh,2023,3,3391799476.0,niwari district,2666220
madhya-pradesh,2023,3,29660291767.0,rewa district,21568187
madhya-pradesh,2023,3,16805231436.0,shajapur district,12310883
madhya-pradesh,2023,3,49654704671.0,ujjain district,37433542
madhya-pradesh,2023,3,15519491978.0,bhind district,10340818
madhya-pradesh,2023,3,7822236324.0,tikamgarh district,6972511
madhya-pradesh,2023,3,15968292728.0,seoni district,12088394
madhya-pradesh,2023,3,8473264223.0,harda district,5635974
madhya-pradesh,2023,3,10093720690.0,burhanpur district,7411264
madhya-pradesh,2023,3,10094505516.0,damoh district,7428730
madhya-pradesh,2023,3,118878887236.0,bhopal district,115364148
madhya-pradesh,2023,3,8965357558.0,jhabua district,6153768
madhya-pradesh,2023,3,39438706040.0,dhar district,31420934
madhya-pradesh,2023,3,18710299312.0,guna district,15049916
madhya-pradesh,2023,3,16532650605.0,east nimar district,13629017
madhya-pradesh,2023,3,28577096911.0,chhindwara district,22572958
madhya-pradesh,2023,3,5330887159.0,umaria district,4425150
madhya-pradesh,2023,3,8122756542.0,mandla district,6018195
madhya-pradesh,2023,3,181806591343.0,indore district,164378809
madhya-pradesh,2023,3,13471127760.0,shahdol district,11035025
madhya-pradesh,2023,3,27308918564.0,ratlam district,18608500
madhya-pradesh,2023,3,7497866710.0,panna district,5433608
madhya-pradesh,2023,3,17723692739.0,chhatarpur district,13434592
maharashtra,2018,1,346720332.5468058,jalgaon district,332668
maharashtra,2018,1,237246239.72263384,latur district,259016
maharashtra,2018,1,1995816824.6734967,thane district,1243518
maharashtra,2018,1,76998452.71289259,bhandara district,94217
maharashtra,2018,1,70543831.7235167,nandurbar district,60163
maharashtra,2018,1,129589201.64438972,chandrapur district,142067
maharashtra,2018,1,354723905.37194455,kolhapur district,351519
maharashtra,2018,1,535791949.03747725,solapur district,451438
maharashtra,2018,1,3923116793.952079,mumbai district,2671029
maharashtra,2018,1,44348287.06745251,sindhudurg district,37285
maharashtra,2018,1,148893541.0108487,dhule district,139376
maharashtra,2018,1,103196998.87284872,wardha district,111564
maharashtra,2018,1,109058549.63370109,parbhani district,126868
maharashtra,2018,1,2385242801.2881713,mumbai suburban district,1444587
maharashtra,2018,1,57281673.810775355,hingoli district,70314
maharashtra,2018,1,68234354.14796054,ratnagiri district,57950
maharashtra,2018,1,195376791.80416867,nanded district,221472
maharashtra,2018,1,137513718.00884378,osmanabad district,129616
maharashtra,2018,1,781981176.1740795,nagpur district,592456
maharashtra,2018,1,213497260.88909543,buldhana district,211789
maharashtra,2018,1,874435847.1021329,nashik district,669259
maharashtra,2018,1,98691994.83880849,akola district,112541
maharashtra,2018,1,120777011.26783088,yavatmal district,120864
maharashtra,2018,1,680361961.5537964,aurangabad district,620430
maharashtra,2018,1,203490300.91845012,amravati district,219644
maharashtra,2018,1,53956265.55059725,washim district,60452
maharashtra,2018,1,241538564.28883797,sangli district,231021
maharashtra,2018,1,50790947.89558024,gadchiroli district,50072
maharashtra,2018,1,481978060.4382123,raigad district,310127
maharashtra,2018,1,432288177.5824667,palghar district,316766
maharashtra,2018,1,147117543.13653943,jalna district,154861
maharashtra,2018,1,94654514.07400316,gondia district,96798
maharashtra,2018,1,522540233.7072377,ahmednagar district,438972
maharashtra,2018,1,5378982326.835919,pune district,3842929
maharashtra,2018,1,149979287.08010322,beed district,146374
maharashtra,2018,1,264857537.36135083,satara district,247012
maharashtra,2018,2,640487534.1817575,jalgaon district,456493
maharashtra,2018,2,459161764.33925414,latur district,348856
maharashtra,2018,2,3339349832.4085298,thane district,1773084
maharashtra,2018,2,155791247.126618,bhandara district,142191
maharashtra,2018,2,129892439.53872508,nandurbar district,81758
maharashtra,2018,2,273995050.81267655,chandrapur district,218475
maharashtra,2018,2,602368098.7087289,kolhapur district,459551
maharashtra,2018,2,1017429009.0580833,solapur district,657732
maharashtra,2018,2,6048515205.760132,mumbai district,3277612
maharashtra,2018,2,82415986.89444102,sindhudurg district,59117
maharashtra,2018,2,272204202.2769386,dhule district,193300
maharashtra,2018,2,194612545.356838,wardha district,153356
maharashtra,2018,2,209686461.81788087,parbhani district,165911
maharashtra,2018,2,3877425976.6560874,mumbai suburban district,2055232
maharashtra,2018,2,117125956.75740682,hingoli district,99174
maharashtra,2018,2,127489340.06416306,ratnagiri district,88067
maharashtra,2018,2,409059135.82402456,nanded district,301594
maharashtra,2018,2,259621224.30486536,osmanabad district,180136
